timestamp_ns,price,size,aggressor
1760000084446677778,21404.25,5,S
1760000084473162214,21404.25,9,S
1760000084494601076,21404.25,4,S
1760000084723531488,21404.25,6,B
1760000084744188003,21404.25,7,B
1760000084990081491,21404.50,7,B
1760000085035827784,21404.50,9,B
1760000085056350080,21404.25,6,S
1760000085397970494,21404.00,8,S
1760000085414709633,21404.25,1,B
1760000085595007869,21404.25,2,B
1760000085661438634,21404.25,9,S
1760000085782274884,21404.25,10,B
1760000085789625972,21404.25,4,S
1760000085951081043,21404.25,6,B
1760000086109190182,21404.25,3,S
1760000086398514036,21404.00,6,S
1760000086447181188,21404.00,10,S
1760000086528857771,21404.00,7,S
1760000086641094769,21404.00,8,B
1760000086711352476,21404.00,8,S
1760000086982437844,21404.00,9,S
1760000087038752960,21404.00,9,S
1760000087062823667,21404.00,7,B
1760000087062843232,21404.25,5,B
1760000087077355719,21404.00,3,S
1760000087224987724,21404.00,9,S
1760000087306253590,21404.00,4,B
1760000087351995172,21403.75,3,S
1760000087436505537,21403.75,5,B
1760000087503502602,21403.75,5,S
1760000087606295981,21403.75,5,B
1760000087818149570,21403.75,2,S
1760000087955854754,21403.75,3,S
1760000088030169065,21403.75,7,B
1760000088149825316,21403.75,9,S
1760000088220090406,21404.00,5,B
1760000088234268545,21404.00,4,B
1760000088303948553,21403.75,5,S
1760000088385886777,21403.75,6,B
1760000088413635544,21403.75,5,B
1760000088425573586,21403.75,3,B
1760000088444116857,21403.75,8,B
1760000088459878012,21403.75,1,B
1760000088594424595,21403.75,4,B
1760000088595807442,21404.00,7,B
1760000088673027663,21404.00,7,B
1760000088739003997,21403.75,10,S
1760000088813827520,21404.00,7,B
1760000088910051767,21404.00,8,B
1760000089101162127,21404.00,3,S
1760000089303211823,21404.00,3,B
1760000089369505081,21403.75,6,S
1760000089709999639,21403.75,5,B
1760000089777320928,21403.50,5,S
1760000089875465465,21403.50,6,S
1760000090096559159,21403.25,7,S
1760000090122123600,21403.25,10,B
1760000090216914227,21403.00,6,S
1760000090233490075,21403.00,7,B
1760000090248406981,21403.00,4,S
1760000090365052878,21403.00,7,B
1760000090635403851,21403.00,9,S
1760000090932218605,21403.00,6,S
1760000091257142282,21403.00,4,B
1760000091408150369,21403.00,7,S
1760000091491862077,21403.25,3,B
1760000091500143236,21403.25,4,S
1760000091691285030,21403.50,3,B
1760000091694561067,21403.50,3,B
1760000091701403548,21403.50,8,S
1760000091817834762,21403.50,10,B
1760000091991748721,21403.50,9,S
1760000092068570150,21403.75,4,B
1760000092278763358,21403.75,5,B
1760000092327767316,21403.75,5,B
1760000092389635717,21403.75,6,B
1760000092462403297,21403.75,2,B
1760000092613240974,21403.75,5,S
1760000092666609348,21403.75,5,S
1760000092676060161,21403.75,7,B
1760000092808209123,21403.50,9,S
1760000092964783095,21403.50,8,S
1760000093012684628,21403.50,3,S
1760000093215801999,21403.50,6,B
1760000093252838581,21403.25,3,S
1760000093253192497,21403.00,7,S
1760000093331609409,21403.00,7,B
1760000093384398342,21403.00,6,B
1760000093416987000,21403.25,6,B
1760000093459914611,21403.50,9,B
1760000093495359717,21403.75,7,B
1760000093603512999,21403.75,6,S
1760000093942518757,21403.75,5,B
1760000094170337060,21403.75,5,S
1760000094204985863,21403.75,6,B
1760000094324002551,21403.50,5,S
1760000094390102111,21403.25,7,S
1760000094420166691,21403.25,6,S
1760000094502865259,21403.00,6,S
1760000094626166660,21402.75,4,S
1760000094724372526,21402.75,4,S
1760000094764987900,21402.75,6,S
1760000094787450758,21402.75,3,B
1760000094799536169,21402.75,9,B
1760000095121706214,21402.75,7,S
1760000095281286535,21402.75,8,S
1760000095507554345,21402.50,7,S
1760000095590782085,21402.50,2,S
1760000095676914445,21402.25,4,S
1760000095860635633,21402.25,6,B
1760000095945261190,21402.25,8,S
1760000095948475110,21402.25,4,B
1760000096008606018,21402.50,2,B
1760000096253198284,21402.75,8,B
1760000096269931070,21402.75,4,S
1760000096416673442,21402.75,10,B
1760000096908940612,21402.75,1,B
1760000096946189302,21402.75,3,B
1760000097009089408,21402.75,7,S
1760000097110935834,21403.00,5,B
1760000097186923483,21403.25,1,B
1760000097504644233,21403.00,7,S
1760000097584354137,21403.00,2,S
1760000097621660352,21403.00,2,S
1760000097624602480,21403.25,5,B
1760000097746571242,21403.25,8,S
1760000097790518578,21403.25,4,S
1760000097874402787,21403.25,4,B
1760000097935206981,21403.50,3,B
1760000098132604404,21403.50,5,S
1760000098252873308,21403.50,1,S
1760000098317372718,21403.50,4,B
1760000098463449303,21403.50,3,B
1760000098544676133,21403.50,7,B
1760000098633966752,21403.50,3,B
1760000098657316215,21403.50,8,S
1760000098812116058,21403.25,8,S
1760000098824256338,21403.25,4,S
1760000098843635932,21403.25,6,B
1760000098911816140,21403.00,6,S
1760000099145384842,21403.25,7,B
1760000099194811632,21403.00,5,S
1760000099279272941,21403.00,3,S
1760000099366674396,21403.00,4,S
1760000099373118709,21403.00,3,B
1760000099570625305,21402.75,8,S
1760000099668765395,21403.00,5,B
1760000099683739472,21403.00,6,S
1760000099700494664,21403.25,2,B
1760000099828270677,21403.25,2,S
1760000099843030263,21403.25,8,S
1760000099862850650,21403.25,7,S
1760000099906748791,21403.25,7,S
1760000099976409870,21403.25,3,B
1760000100359147957,21403.25,2,B
1760000100490150005,21403.25,6,S
1760000100562913423,21403.25,6,B
1760000100663340317,21403.25,3,S
1760000100739919258,21403.25,6,S
1760000100783446949,21403.00,2,S
1760000100902208076,21402.75,8,S
1760000100920730161,21402.75,5,B
1760000100954531696,21402.50,6,S
1760000100987517185,21402.25,5,S
1760000101006707579,21402.25,8,B
1760000101033651971,21402.25,3,B
1760000101447617494,21402.25,7,S
1760000101474791469,21402.25,6,B
1760000101607353215,21402.00,5,S
1760000101658226797,21402.00,6,B
1760000101705998253,21402.00,3,B
1760000101968033133,21402.00,10,S
1760000102280096374,21402.00,10,B
1760000102475539985,21402.25,3,B
1760000102581770899,21402.25,6,S
1760000102655157885,21402.25,7,S
1760000102656221319,21402.25,6,B
1760000102680992653,21402.50,5,B
1760000102690637277,21402.50,6,S
1760000103007159736,21402.50,9,B
1760000103151491834,21402.75,4,B
1760000103186386412,21402.50,6,S
1760000103333075758,21402.25,3,S
1760000103483181632,21402.25,3,B
1760000103794646050,21402.25,8,S
1760000103814301345,21402.00,5,S
1760000103909484404,21402.25,5,B
1760000104039512642,21402.00,5,S
1760000104145316891,21402.25,6,B
1760000104230798892,21402.25,7,S
1760000104288079220,21402.25,4,S
1760000104596328889,21402.25,9,S
1760000104869730615,21402.25,3,B
1760000104946222069,21402.00,6,S
1760000105050575569,21402.25,4,B
1760000105150167708,21402.50,9,B
1760000105171173722,21402.25,4,S
1760000105328551446,21402.25,4,S
1760000105332326065,21402.50,8,B
1760000105613816899,21402.50,6,S
1760000105872598333,21402.50,5,S
1760000105900395610,21402.25,3,S
1760000106072286978,21402.00,1,S
1760000106141032022,21401.75,5,S
1760000106182181816,21402.00,9,B
1760000106196954052,21402.00,5,S
1760000106216003255,21401.75,7,S
1760000106234036345,21401.75,2,B
1760000106390603473,21401.75,1,B
1760000106391328495,21401.75,7,S
1760000106445151988,21401.50,7,S
1760000106505011923,21401.75,5,B
1760000106524857074,21401.75,6,S
1760000106525315126,21402.00,5,B
1760000106621789968,21402.00,4,S
1760000106627242876,21402.25,7,B
1760000106646640657,21402.00,6,S
1760000106687331467,21402.00,1,S
1760000106822199301,21402.00,1,S
1760000107047654227,21402.00,6,S
1760000107069812629,21402.00,2,S
1760000107203657519,21402.00,2,S
1760000107267332363,21402.00,5,B
1760000107316325296,21402.00,5,B
1760000107338916396,21402.25,7,B
1760000107393083346,21402.00,7,S
1760000107410137048,21402.00,6,S
1760000107419181429,21402.00,6,S
1760000107483329734,21402.00,4,B
1760000107540289808,21402.00,6,B
1760000107768815217,21402.00,5,S
1760000107824275144,21402.00,4,B
1760000107892651290,21402.00,3,S
1760000107937031198,21402.00,4,B
1760000108047605647,21402.00,7,S
1760000108195374274,21402.00,8,S
1760000108257791586,21402.00,7,B
1760000108261117711,21402.25,9,B
1760000108346738306,21402.25,5,S
1760000108637368111,21402.25,4,S
1760000108682874231,21402.25,5,B
1760000108806433354,21402.25,6,B
1760000108818487276,21402.25,7,S
1760000108961568721,21402.25,10,B
1760000109016547740,21402.25,4,S
1760000109140274949,21402.25,6,S
1760000109237284000,21402.25,2,S
1760000109459756828,21402.00,4,S
1760000109777377994,21402.25,3,B
1760000109850918273,21402.00,6,S
1760000109915145605,21402.25,2,B
1760000110095294784,21402.25,7,S
1760000110201936549,21402.25,8,S
1760000110263186786,21402.25,4,S
1760000110418903456,21402.25,4,B
1760000110452364339,21402.25,7,S
1760000110529004254,21402.25,3,S
1760000110556172703,21402.25,5,B
1760000110586338255,21402.25,4,B
1760000110633005563,21402.00,3,S
1760000110886122375,21402.00,4,B
1760000110886552731,21402.00,8,S
1760000111008783843,21402.00,10,S
1760000111024693203,21402.00,6,S
1760000111141536712,21402.00,3,B
1760000111192891298,21402.00,3,S
1760000111198551893,21402.00,4,B
1760000111200832569,21402.00,5,S
1760000111250990026,21401.75,6,S
1760000111267000557,21401.75,3,S
1760000111300498943,21401.50,9,S
1760000111791088179,21401.25,9,S
1760000112017837803,21401.50,8,B
1760000112449374445,21401.50,4,B
1760000112450038532,21401.50,6,B
1760000112472260126,21401.25,4,S
1760000112645307310,21401.25,2,S
1760000112801954515,21401.25,4,B
1760000112908032126,21401.25,2,S
1760000112920742157,21401.25,5,B
1760000113057613371,21401.25,9,S
1760000113228142633,21401.25,3,B
1760000113245917504,21401.00,2,S
1760000113277755052,21401.00,3,S
1760000113311983832,21401.00,2,S
1760000113403304005,21401.00,8,B
1760000113564186419,21401.00,4,B
1760000113565484576,21401.00,7,S
1760000113607083570,21401.25,6,B
1760000113702127378,21401.25,10,S
1760000113782225750,21401.00,2,S
1760000113847525792,21401.00,8,B
1760000113921575064,21401.00,2,B
1760000113935353619,21401.00,4,S
1760000113958905729,21400.75,4,S
1760000114100512670,21401.00,9,B
1760000114106622075,21401.00,1,B
1760000114359317604,21401.00,7,B
1760000114402632124,21401.00,5,S
1760000114420133835,21401.00,6,S
1760000114504585592,21401.25,4,B
1760000114523432449,21401.00,2,S
1760000114776603572,21400.75,2,S
1760000114956628405,21400.75,6,S
1760000115008982006,21400.75,6,S
1760000115130968825,21400.50,6,S
1760000115143267273,21400.50,5,B
1760000115223992049,21400.50,2,B
1760000115449138145,21400.75,9,B
1760000115460250508,21400.75,1,B
1760000115475725143,21400.75,2,B
1760000115520935227,21401.00,4,B
1760000115547445080,21401.00,7,S
1760000115688628020,21401.00,6,S
1760000115798492352,21400.75,4,S
1760000115811524870,21400.50,2,S
1760000115822016864,21400.50,8,S
1760000115935711965,21400.50,1,B
1760000116043911263,21400.25,7,S
1760000116114189560,21400.25,9,S
1760000116115972398,21400.00,6,S
1760000116307619187,21399.75,6,S
1760000116415327076,21399.75,8,B
1760000116464606083,21399.75,9,S
1760000116545301275,21399.50,4,S
1760000116575871079,21399.50,5,S
1760000116614508350,21399.50,5,S
1760000116759407923,21399.50,6,S
1760000117241560639,21399.75,7,B
1760000117250437393,21399.75,3,S
1760000117269043757,21399.75,8,S
1760000117300052735,21399.75,6,S
1760000117384531995,21399.75,4,S
1760000117453195120,21399.75,6,S
1760000117488794195,21399.75,5,S
1760000117512884236,21400.00,8,B
1760000117676156436,21400.00,7,S
1760000117708089526,21400.00,5,S
1760000117750755820,21399.75,7,S
1760000117773079799,21399.75,9,S
1760000117917236076,21399.75,8,S
1760000117941182783,21399.75,6,S
1760000118217903786,21399.75,10,S
1760000118316456740,21399.75,3,S
1760000118332764255,21399.75,6,S
1760000118355524358,21399.75,4,S
1760000118471633221,21400.00,6,B
1760000118538066330,21400.00,2,S
1760000118555425328,21400.00,7,S
1760000118746832289,21400.00,1,S
1760000118943146875,21400.00,6,S
1760000119054521115,21400.00,3,S
1760000119066391853,21400.00,7,S
1760000119134999299,21400.00,5,B
1760000119313577535,21400.00,3,S
1760000119324873580,21400.25,6,B
1760000119523578001,21400.00,8,S
1760000119587985921,21400.25,4,B
1760000119652463876,21400.25,6,S
1760000119761000942,21400.25,4,S
1760000119841459758,21400.25,5,S
1760000120043164993,21400.25,6,S
1760000120078959447,21400.25,5,B
1760000120178750940,21400.25,4,S
1760000120210776498,21400.25,8,S
1760000120265657981,21400.00,7,S
1760000120295899668,21400.00,6,S
1760000120414712928,21400.00,7,S
1760000120473304665,21400.00,5,B
1760000120485051147,21400.00,6,B
1760000120600808866,21400.00,4,S
1760000120717113347,21400.00,2,S
1760000120770641646,21400.00,2,S
1760000121066503056,21400.00,2,S
1760000121431960799,21400.00,8,B
1760000121462092633,21400.00,5,B
1760000121463514180,21400.00,4,S
1760000121488936840,21400.00,5,B
1760000121626153515,21400.25,8,B
1760000121739222234,21400.25,2,B
1760000121773498447,21400.25,4,S
1760000121774535834,21400.25,9,B
1760000121798389180,21400.00,5,S
1760000121803741138,21400.00,7,S
1760000122083958448,21399.75,7,S
1760000122180626859,21399.75,4,B
1760000122525009618,21399.75,6,B
1760000122539156705,21399.75,4,B
1760000122551581828,21399.75,6,S
1760000122584839384,21399.75,7,S
1760000122622382985,21399.75,6,S
1760000122814138156,21399.75,2,S
1760000122830227923,21399.75,4,B
1760000123364178186,21399.50,8,S
1760000123446470640,21399.25,3,S
1760000123469252802,21399.25,7,B
1760000123552091638,21399.00,6,S
1760000123605948839,21399.00,3,B
1760000123608579353,21399.00,3,B
1760000123625276409,21399.00,7,B
1760000123724258496,21399.25,8,B
1760000123763550233,21399.25,6,S
1760000123787295637,21399.50,5,B
1760000124090743340,21399.50,3,B
1760000124426125047,21399.25,6,S
1760000124530301373,21399.00,6,S
1760000124691796895,21399.00,8,S
1760000124701901822,21399.25,7,B
1760000124766612127,21399.25,6,S
1760000124823546964,21399.00,6,S
1760000124936384045,21399.00,5,S
1760000124970732143,21399.00,6,S
1760000124986820234,21399.00,7,S
1760000124991710720,21399.25,5,B
1760000125047034206,21399.00,7,S
1760000125055564896,21398.75,5,S
1760000125209825611,21398.75,7,B
1760000125338595365,21398.75,5,S
1760000125678874110,21398.75,7,B
1760000125884146901,21398.75,4,B
1760000125896553479,21398.75,10,S
1760000125963247343,21398.75,8,S
1760000126075272766,21399.00,2,B
1760000126087141267,21399.00,2,B
1760000126152748990,21399.00,6,S
1760000126161751697,21398.75,4,S
1760000126174133435,21398.75,4,B
1760000126262135649,21398.75,4,B
1760000126302759699,21398.75,9,B
1760000126389191517,21398.75,4,S
1760000126440220823,21398.75,5,S
1760000126565498735,21398.75,7,S
1760000126572060440,21398.75,6,B
1760000126691632614,21399.00,5,B
1760000126733768802,21399.00,10,S
1760000126840759081,21399.25,7,B
1760000127019783591,21399.25,6,S
1760000127043003105,21399.00,5,S
1760000127062033370,21399.00,6,S
1760000127088784577,21399.00,5,S
1760000127132952457,21398.75,3,S
1760000127189273262,21398.50,5,S
1760000127219089899,21398.50,4,B
1760000127411100207,21398.50,6,S
1760000127416273972,21398.50,5,S
1760000127510346621,21398.25,5,S
1760000127581133265,21398.25,8,B
1760000127639386538,21398.25,2,B
1760000127743541602,21398.25,4,S
1760000127771687227,21398.25,6,S
1760000127780595911,21398.25,6,B
1760000127835366003,21398.25,7,B
1760000128063708248,21398.25,5,S
1760000128210741894,21398.25,1,S
1760000128252036743,21398.25,6,B
1760000128507808818,21398.25,7,B
1760000128562161831,21398.25,5,S
1760000128562955194,21398.25,7,B
1760000128614696266,21398.25,9,S
1760000128657046540,21398.25,4,S
1760000128665851105,21398.25,9,S
1760000128699248542,21398.25,7,B
1760000128840736991,21398.25,4,S
1760000128970385738,21398.00,3,S
1760000129000463342,21398.00,6,S
1760000129085428304,21398.00,7,B
1760000129536415022,21398.00,6,S
1760000129579545194,21398.00,10,B
1760000129594624169,21398.00,4,B
1760000129655194518,21398.00,4,B
1760000129664872992,21398.25,8,B
1760000129753604323,21398.25,7,S
1760000129822684777,21398.25,5,S
1760000129838273718,21398.25,7,B
1760000129910260929,21398.00,6,S
1760000129956358509,21398.00,4,S
1760000129969240353,21398.00,5,B
1760000130004051708,21398.25,8,B
1760000130009039144,21398.25,4,B
1760000130022087367,21398.25,7,B
1760000130107198334,21398.25,6,S
1760000130250726306,21398.25,9,S
1760000130310341919,21398.25,7,S
1760000130336845600,21398.25,9,B
1760000130369332101,21398.25,7,B
1760000130472940840,21398.00,9,S
1760000130558945015,21398.00,1,B
1760000130666313888,21398.00,4,S
1760000130694455621,21398.00,7,S
1760000130745838278,21398.00,3,B
1760000130803288938,21398.25,1,B
1760000130881329366,21398.50,2,B
1760000130917972205,21398.50,6,S
1760000130924000488,21398.50,6,B
1760000130953832237,21398.75,9,B
1760000130980815290,21398.75,3,S
1760000130987070085,21398.75,2,S
1760000131018426122,21398.75,6,S
1760000131123852437,21398.75,6,S
1760000131276583677,21398.75,3,B
1760000131353702254,21398.50,8,S
1760000131387845631,21398.25,6,S
1760000131478943058,21398.25,9,B
1760000131511975755,21398.25,3,B
1760000131521375521,21398.25,5,S
1760000131615650623,21398.25,8,S
1760000131645945158,21398.25,4,B
1760000131707526620,21398.00,7,S
1760000131962962302,21398.25,10,B
1760000132084465568,21398.25,5,S
1760000132087609220,21398.25,8,S
1760000132131920582,21398.25,1,B
1760000132194039061,21398.50,8,B
1760000132448375752,21398.75,10,B
1760000132484498357,21398.75,6,S
1760000132719369209,21398.50,7,S
1760000132769801587,21398.50,10,S
1760000132884492679,21398.25,7,S
1760000132891218830,21398.25,4,B
1760000133079387584,21398.25,9,B
1760000133108546028,21398.25,3,S
1760000133165205970,21398.00,8,S
1760000133233639525,21397.75,8,S
1760000133293216439,21398.00,5,B
1760000133458072216,21398.00,3,S
1760000133476042504,21398.00,1,B
1760000133541428694,21398.00,4,S
1760000133552839747,21398.00,3,B
1760000133626168989,21398.00,6,S
1760000133685310428,21398.00,4,B
1760000133722893210,21398.00,4,B
1760000133758771079,21397.75,5,S
1760000133764132588,21397.75,10,S
1760000133861951371,21397.75,8,S
1760000133958507493,21397.75,7,S
1760000133979886402,21397.75,5,B
1760000134135673669,21397.50,7,S
1760000134264635104,21397.25,1,S
1760000134278295086,21397.25,9,S
1760000134427681112,21397.25,5,B
1760000134473699116,21397.00,9,S
1760000134669387676,21396.75,7,S
1760000134908529546,21396.75,8,S
1760000135026429550,21396.75,7,S
1760000135062044429,21396.75,5,S
1760000135314559301,21396.75,8,S
1760000135338529606,21396.75,5,S
1760000135389664277,21396.50,1,S
1760000135433963323,21396.50,3,S
1760000135804096086,21396.75,4,B
1760000135930978041,21397.00,3,B
1760000135933099768,21397.00,3,S
1760000136208165435,21397.00,9,S
1760000136421587987,21396.75,3,S
1760000136580012831,21396.75,2,S
1760000136724017109,21396.75,4,S
1760000136763719286,21396.75,8,S
1760000136787195057,21396.75,5,B
1760000136805519281,21396.75,8,S
1760000136825242318,21396.75,9,S
1760000137137036585,21396.75,2,S
1760000137161822007,21396.75,5,B
1760000137198350200,21396.75,5,S
1760000137212775387,21396.75,4,B
1760000137300473309,21396.75,6,S
1760000137463695084,21396.75,5,B
1760000137490325036,21396.75,9,B
1760000137593510460,21396.75,1,S
1760000137600912654,21396.75,8,B
1760000137769958353,21396.50,6,S
1760000138414052642,21396.25,5,S
1760000138586823481,21396.25,8,S
1760000138728625135,21396.25,5,S
1760000138754363225,21396.25,9,S
1760000138908529306,21396.25,4,S
1760000138964529663,21396.25,7,S
1760000139156223930,21396.25,4,S
1760000139322508530,21396.25,7,S
1760000139438269249,21396.25,5,S
1760000139592147537,21396.00,7,S
1760000139691529344,21396.00,5,S
1760000139698112266,21396.00,7,S
1760000140024966537,21396.00,2,B
1760000140200109798,21395.75,2,S
1760000140442410433,21395.75,4,B
1760000140488400282,21395.75,7,B
1760000140505483321,21395.50,3,S
1760000140709851439,21395.50,5,B
1760000140802412202,21395.50,4,S
1760000140803159317,21395.75,8,B
1760000140967959435,21395.75,5,S
1760000141101630158,21395.75,6,B
1760000141222133008,21395.75,5,S
1760000141250785925,21395.75,7,S
1760000141492510459,21395.75,3,S
1760000141524500175,21395.50,6,S
1760000141654159346,21395.50,3,S
1760000141662121437,21395.50,6,B
1760000141722075461,21395.25,7,S
1760000141764182747,21395.00,1,S
1760000141793031752,21395.00,4,S
1760000141801647323,21395.00,5,S
1760000141865283890,21395.00,4,S
1760000141878540092,21394.75,6,S
1760000141910457678,21394.75,6,S
1760000141968807731,21394.75,10,B
1760000142077438544,21394.75,5,S
1760000142082427414,21394.50,4,S
1760000142321849640,21394.75,7,B
1760000142432398062,21394.75,7,B
1760000142450675899,21394.75,6,B
1760000142473884152,21394.75,2,S
1760000142497936014,21394.75,5,S
1760000142559328206,21394.75,7,B
1760000142563821557,21394.75,6,S
1760000142640647761,21394.75,4,S
1760000142960150763,21394.75,4,S
1760000142979428088,21394.75,4,S
1760000143020240736,21394.75,6,S
1760000143108785019,21394.50,5,S
1760000143145724661,21394.25,6,S
1760000143180909712,21394.50,2,B
1760000143437837465,21394.50,5,S
1760000143541008205,21394.50,9,S
1760000143708518200,21394.50,6,S
1760000143714077292,21394.50,6,S
1760000143920202713,21394.25,4,S
1760000144227380257,21394.25,3,B
1760000144237004852,21394.00,4,S
1760000144366099309,21394.00,5,B
1760000144385510651,21394.00,6,S
1760000144393850548,21394.00,5,S
1760000144452078427,21394.00,4,S
1760000144595597186,21393.75,7,S
1760000144672642714,21393.75,6,S
1760000144755228800,21393.75,5,S
1760000144772038062,21393.75,7,S
1760000145031990479,21393.75,6,S
1760000145099236957,21393.50,4,S
1760000145368252424,21393.50,8,B
1760000145411112291,21393.25,7,S
1760000145544165795,21393.50,8,B
1760000145666773648,21393.50,4,B
1760000145695197755,21393.50,2,S
1760000145707610263,21393.50,5,S
1760000145948348338,21393.25,6,S
1760000146066060915,21393.25,9,S
1760000146269636274,21393.25,4,B
1760000146300973375,21393.00,5,S
1760000146301131358,21393.00,8,B
1760000146407413756,21393.00,5,B
1760000146427501135,21393.00,3,S
1760000146449933166,21393.00,7,B
1760000146548507264,21393.00,2,S
1760000146583197491,21393.00,7,B
1760000146694917262,21393.25,6,B
1760000146782251271,21393.00,9,S
1760000147215741476,21393.00,6,S
1760000147308469453,21393.00,4,B
1760000147417855300,21393.25,5,B
1760000147581984391,21393.25,2,S
1760000147674091901,21393.00,4,S
1760000147734224952,21393.00,6,S
1760000148050161058,21392.75,3,S
1760000148399484354,21392.75,5,B
1760000148442306660,21392.75,9,S
1760000148636867680,21393.00,6,B
1760000148845803945,21393.00,2,S
1760000148914704534,21393.00,5,S
1760000149141434608,21393.00,6,S
1760000149169320850,21392.75,2,S
1760000149433833287,21392.75,4,B
1760000149560835639,21392.75,10,S
1760000149690084865,21392.75,6,B
1760000149835472568,21392.75,9,S
1760000149938223350,21392.75,3,S
1760000149968211495,21392.75,7,B
1760000150252955959,21392.50,6,S
1760000150338974612,21392.50,6,S
1760000150486500680,21392.50,6,S
1760000150595488567,21392.50,4,B
1760000150764850965,21392.75,5,B
1760000150856847065,21392.75,7,S
1760000150893792900,21392.50,8,S
1760000150993509653,21392.25,4,S
1760000151169468718,21392.25,7,B
1760000151302545441,21392.25,8,S
1760000151546015902,21392.50,6,B
1760000151600909759,21392.75,5,B
1760000151720106382,21392.75,4,B
1760000151734136170,21392.75,6,S
1760000151840451222,21392.75,6,S
1760000152067965811,21392.75,8,B
1760000152261858180,21392.75,5,B
1760000152562230904,21392.50,5,S
1760000152852388083,21392.50,7,B
1760000152909272661,21392.75,7,B
1760000152945325126,21392.50,9,S
1760000153418216774,21392.50,6,S
1760000153518274679,21392.25,1,S
1760000153531291421,21392.25,8,B
1760000153563274050,21392.25,5,S
1760000153629476017,21392.00,6,S
1760000153869034388,21391.75,4,S
1760000153950241011,21391.75,9,S
1760000154075329678,21391.50,7,S
1760000154303218780,21391.50,3,B
1760000154307211766,21391.50,5,S
1760000154336885459,21391.75,6,B
1760000154391885657,21391.50,3,S
1760000154684161009,21391.50,8,S
1760000154802938642,21391.50,7,S
1760000154880203035,21391.25,3,S
1760000154915829000,21391.25,9,S
1760000154940168724,21391.00,5,S
1760000154988260188,21391.00,3,S
1760000155101123741,21391.00,8,B
1760000155220460972,21391.00,9,B
1760000155238378791,21391.00,6,S
1760000155246448248,21391.25,8,B
1760000155253271781,21391.50,4,B
1760000155254263011,21391.50,4,S
1760000155406926123,21391.50,4,S
1760000155482207375,21391.50,7,S
1760000155575720828,21391.50,8,S
1760000155688982798,21391.50,7,S
1760000155778707649,21391.50,5,S
1760000155862538998,21391.50,8,B
1760000156012834474,21391.50,6,S
1760000156082596039,21391.50,4,B
1760000156183556024,21391.50,1,S
1760000156314471962,21391.25,1,S
1760000156450499331,21391.25,9,S
1760000156521565776,21391.25,10,S
1760000157140773451,21391.25,6,S
1760000157196108308,21391.25,10,S
1760000157290062609,21391.25,6,S
1760000157309277279,21391.00,3,S
1760000157364220459,21391.00,6,B
1760000157554451838,21390.75,6,S
1760000157585206416,21390.75,5,S
1760000157859182773,21390.75,3,S
1760000157859773626,21390.75,5,B
1760000157903551641,21390.75,5,B
1760000157975771884,21390.50,4,S
1760000158039391625,21390.50,6,S
1760000158206280620,21390.25,8,S
1760000158263189701,21390.25,2,B
1760000158284208371,21390.25,7,S
1760000158306396796,21390.25,3,S
1760000158361058541,21390.25,8,S
1760000158490519272,21390.25,2,S
1760000158806765501,21390.50,2,B
1760000158920182294,21390.50,4,B
1760000158985612066,21390.50,6,S
1760000159014309204,21390.50,7,S
1760000159186128186,21390.50,9,S
1760000159206118294,21390.50,3,S
1760000159218954053,21390.75,5,B
1760000159241223855,21390.75,7,S
1760000159361674104,21390.50,9,S
1760000159366977848,21390.50,8,B
1760000159421119082,21390.75,4,B
1760000159454710697,21390.75,5,B
1760000159483781100,21390.75,6,B
1760000159524009877,21390.75,9,S
1760000159616824401,21390.50,2,S
1760000159716130410,21390.25,3,S
1760000159838093233,21390.25,5,S
1760000159914355298,21390.50,8,B
1760000160038697071,21390.50,5,S
1760000160098205192,21390.50,4,S
1760000160152506361,21390.50,4,B
1760000160157157387,21390.50,7,S
1760000160325645491,21390.25,8,S
1760000160374120745,21390.25,4,S
1760000160394462968,21390.25,8,S
1760000160464544169,21390.00,4,S
1760000160587731583,21390.25,6,B
1760000160603764831,21390.25,3,S
1760000160706602525,21390.00,8,S
1760000160799529874,21390.25,7,B
1760000160927571925,21390.50,3,B
1760000160952325744,21390.25,5,S
1760000161059420863,21390.25,9,S
1760000161089173254,21390.25,5,S
1760000161114101352,21390.25,5,S
1760000161140461864,21390.25,4,S
1760000161208972063,21390.25,7,B
1760000161242106797,21390.25,9,B
1760000161335710763,21390.25,4,B
1760000161464557471,21390.25,5,B
1760000161475063521,21390.25,2,B
1760000161503611032,21390.50,5,B
1760000161660825454,21390.50,2,S
1760000161675818260,21390.50,4,S
1760000161716128499,21390.50,1,S
1760000161890382526,21390.75,8,B
1760000161905678419,21391.00,4,B
1760000162160387588,21391.00,4,S
1760000162178967435,21391.00,7,S
1760000162191563558,21391.00,5,S
1760000162207945297,21391.00,7,B
1760000162378080085,21391.25,9,B
1760000162424142857,21391.25,7,S
1760000162439994270,21391.25,4,B
1760000162452003795,21391.25,3,B
1760000162597905534,21391.25,9,B
1760000162958539179,21391.25,5,B
1760000163012781066,21391.25,9,S
1760000163185044078,21391.25,7,B
1760000163194173428,21391.50,3,B
1760000163275902725,21391.50,4,B
1760000163337593289,21391.50,5,S
1760000163361258904,21391.50,5,B
1760000163493340103,21391.50,6,S
1760000163504546154,21391.25,4,S
1760000163519777100,21391.50,5,B
1760000163664771981,21391.50,7,S
1760000163792986110,21391.50,3,B
1760000163804781916,21391.25,2,S
